year,county,COUNT
2005,39041,147
2005,39043,90
2005,39045,134
2005,39047,44
2005,39049,921
2005,39051,46
2005,39053,30
2005,39055,123
2005,39057,165
2005,39059,38
2005,39061,1077
2005,39063,119
2005,39065,35
2005,39067,7
2005,39069,38
2005,39071,54
2005,39073,31
2005,39075,24
2005,39077,63
2005,39079,49
2005,39081,85
2005,39083,76
2005,39085,268
2005,39087,80
2005,39089,219
2005,39091,74
2005,39093,306
2005,39095,478
2005,39097,42
2005,39099,285
2005,39101,84
2005,39103,163
2005,39105,15
2005,39107,54
2005,39109,137
2005,39111,8
2005,39113,436
2005,39115,12
2005,39117,35
2005,39119,113
2005,39121,10
2005,39123,53
2005,39125,15
2005,39127,26
2005,39129,75
2005,39131,34
2005,39133,138
2005,39135,53
2005,39137,28
2005,39139,173
2005,39141,101
2005,39143,66
2005,39145,97
2005,39147,56
2005,39149,69
2005,39151,461
2005,39153,563
2005,39155,232
2005,39157,128
2005,39159,64
2005,39161,36
2005,39163,11
2005,39165,260
2005,39167,68
2005,39169,142
2005,39171,36
2005,39173,138
2005,39175,29
2006,39001,31
2006,39003,140
2006,39005,63
2006,39007,91
2006,39009,66
2006,39011,49
2006,39013,62
2006,39015,53
2006,39017,372
2006,39019,36
2006,39021,46
2006,39023,136
2006,39025,272
2006,39027,49
2006,39029,80
2006,39031,42
2006,39033,39
2006,39035,956
2006,39037,66
2006,39039,49
2006,39041,159
2006,39043,91
2006,39045,180
2006,39047,31
2006,39049,1002
2006,39051,41
2006,39053,36
2006,39055,96
2006,39057,149
2006,39059,37
2006,39061,987
2006,39063,102
2006,39065,19
2006,39067,12
2006,39069,24
2006,39071,60
2006,39073,37
2006,39075,32
2006,39077,68
2006,39079,40
2006,39081,79
2006,39083,81
2006,39085,263
2006,39087,59
2006,39089,164
2006,39091,62
2006,39093,287
2006,39095,512
2006,39097,36
2006,39099,249
2006,39101,86
2006,39103,177
2006,39105,21
2006,39107,46
2006,39109,121
2006,39111,7
2006,39113,386
2006,39115,16
2006,39117,39
2006,39119,137
2006,39121,13
2006,39123,30
2006,39125,10
2006,39127,31
2006,39129,68
2006,39131,35
2006,39133,151
2006,39135,46
2006,39137,39
2006,39139,158
2006,39141,103
2006,39143,84
2006,39145,94
2006,39147,81
2006,39149,49
2006,39151,438
2006,39153,513
2006,39155,221
2006,39157,111
2006,39159,39
2006,39161,32
2006,39163,23
2006,39165,240
2006,39167,74
2006,39169,101
2006,39171,35
2006,39173,143
2006,39175,26
2007,39001,32
2007,39003,153
2007,39005,54
2007,39007,80
2007,39009,60
2007,39011,47
2007,39013,64
2007,39015,52
2007,39017,338
2007,39019,31
2007,39021,40
2007,39023,113
2007,39025,238
2007,39027,34
2007,39029,97
2007,39031,44
2007,39033,41
2007,39035,941
2007,39037,43
2007,39039,36
2007,39041,157
2007,39043,91
2007,39045,136
2007,39047,31
2007,39049,902
2007,39051,43
2007,39053,38
2007,39055,118
2007,39057,125
2007,39059,48
2007,39061,911
2007,39063,79
2007,39065,21
2007,39067,13
2007,39069,17
2007,39071,43
2007,39073,19
2007,39075,38
2007,39077,58
2007,39079,35
2007,39081,75
2007,39083,75
2007,39085,257
2007,39087,67
2007,39089,156
2007,39091,49
2007,39093,282
2007,39095,398
2007,39097,25
2007,39099,241
2007,39101,85
2007,39103,199
2007,39105,19
2007,39107,49
2007,39109,101
2007,39111,13
2007,39113,374
2007,39115,11
2007,39117,30
2007,39119,112
2007,39121,15
2007,39123,38
2007,39125,13
2007,39127,25
2007,39129,54
2007,39131,30
2007,39133,159
2007,39135,39
2007,39137,24
2007,39139,138
2007,39141,102
2007,39143,66
2007,39145,71
2007,39147,52
2007,39149,60
2007,39151,453
2007,39153,530
2007,39155,151
2007,39157,110
2007,39159,36
2007,39161,43
2007,39163,14
2007,39165,228
2007,39167,65
2007,39169,111
2007,39171,36
2007,39173,131
2007,39175,18
2008,39001,32
2008,39003,138
2008,39005,49
2008,39007,83
2008,39009,43
2008,39011,49
2008,39013,68
2008,39015,37
2008,39017,377
2008,39019,23
2008,39021,30
2008,39023,91
2008,39025,244
2008,39027,34
2008,39029,87
2008,39031,19
2008,39033,33
2008,39035,885
2008,39037,50
2008,39039,51
2008,39041,141
2008,39043,83
2008,39045,124
2008,39047,29
2008,39049,755
2008,39051,33
2008,39053,30
2008,39055,112
2008,39057,142
2008,39059,43
2008,39061,857
2008,39063,103
2008,39065,23
2008,39067,12
2008,39069,20
2008,39071,38
2008,39073,23
2008,39075,41
2008,39077,57
2008,39079,24
2008,39081,63
2008,39083,72
2008,39085,226
2008,39087,58
2008,39089,151
2008,39091,78
2008,39093,266
2008,39095,448
2008,39097,26
2008,39099,210
2008,39101,56
2008,39103,165
2008,39105,20
2008,39107,39
2008,39109,91
2008,39111,18
2008,39113,347
2008,39115,10
2008,39117,44
2008,39119,110
2008,39121,2
2008,39123,46
2008,39125,14
2008,39127,23
2008,39129,61
2008,39131,23
2008,39133,170
2008,39135,60
2008,39137,25
2008,39139,135
2008,39141,99
2008,39143,74
2008,39145,94
2008,39147,63
2008,39149,64
2008,39151,423
2008,39153,489
2008,39155,157
2008,39157,100
2008,39159,48
2008,39161,32
2008,39163,8
2008,39165,258
2008,39167,60
2008,39169,107
2008,39171,32
2008,39173,154
2008,39175,24
2009,39001,22
2009,39003,114
2009,39005,43
2009,39007,74
2009,39009,52
2009,39011,42
2009,39013,61
2009,39015,31
2009,39017,357
2009,39019,25
2009,39021,29
2009,39023,113
2009,39025,221
2009,39027,43
2009,39029,90
2009,39031,17
2009,39033,44
2009,39035,824
2009,39037,41
2009,39039,39
2009,39041,144
2009,39043,76
2009,39045,131
2009,39047,27
2009,39049,751
2009,39051,32
2009,39053,28
2009,39055,81
2009,39057,134
2009,39059,36
2009,39061,836
2009,39063,71
2009,39065,17
2009,39067,12
2009,39069,15
2009,39071,36
2009,39073,37
2009,39075,26
2009,39077,51
2009,39079,35
2009,39081,73
2009,39083,69
2009,39085,223
2009,39087,49
2009,39089,130
2009,39091,52
2009,39093,254
2009,39095,379
2009,39097,39
2009,39099,168
2009,39101,52
2009,39103,155
2009,39105,18
2009,39107,31
2009,39109,112
2009,39111,12
2009,39113,331
2009,39115,15
2009,39117,26
2009,39119,104
2009,39121,7
2009,39123,28
2009,39125,18
2009,39127,27
2009,39129,47
2009,39131,20
2009,39133,119
2009,39135,38
2009,39137,18
2009,39139,111
2009,39141,88
2009,39143,62
2009,39145,85
2009,39147,54
2009,39149,52
2009,39151,344
2009,39153,469
2009,39155,145
2009,39157,103
2009,39159,45
2009,39161,32
2009,39163,9
2009,39165,238
2009,39167,61
2009,39169,94
2009,39171,29
2009,39173,112
2009,39175,12
2010,39001,21
2010,39003,101
2010,39005,38
2010,39007,84
2010,39009,40
2010,39011,47
2010,39013,49
2010,39015,34
2010,39017,261
2010,39019,19
2010,39021,27
2010,39023,112
2010,39025,201
2010,39027,27
2010,39029,92
2010,39031,19
2010,39033,23
2010,39035,700
2010,39037,53
2010,39039,34
2010,39041,145
2010,39043,89
2010,39045,131
2010,39047,25
2010,39049,738
2010,39051,35
2010,39053,22
2010,39055,71
2010,39057,136
2010,39059,38
2010,39061,681
2010,39063,74
2010,39065,17
2010,39067,9
2010,39069,20
2010,39071,39
2010,39073,20
2010,39075,28
2010,39077,50
2010,39079,27
2010,39081,40
2010,39083,58
2010,39085,217
2010,39087,41
2010,39089,110
2010,39091,43
2010,39093,242
2010,39095,357
2010,39097,36
2010,39099,169
2010,39101,57
2010,39103,137
2010,39105,16
2010,39107,38
2010,39109,97
2010,39111,13
2010,39113,300
2010,39115,5
2010,39117,27
2010,39119,94
2010,39121,7
2010,39123,46
2010,39125,9
2010,39127,26
2010,39129,40
2010,39131,18
2010,39133,121
2010,39135,37
2010,39137,16
2010,39139,157
2010,39141,73
2010,39143,65
2010,39145,64
2010,39147,41
2010,39149,51
2010,39151,330
2010,39153,403
2010,39155,132
2010,39157,95
2010,39159,47
2010,39161,30
2010,39163,15
2010,39165,210
2010,39167,58
2010,39169,81
2010,39171,31
2010,39173,105
2010,39175,15
2011,39001,14
2011,39003,100
2011,39005,37
2011,39007,60
2011,39009,27
2011,39011,41
2011,39013,55
2011,39015,47
2011,39017,286
2011,39019,12
2011,39021,33
2011,39023,97
2011,39025,190
2011,39027,33
2011,39029,50
2011,39031,24
2011,39033,32
2011,39035,798
2011,39037,41
2011,39039,28
2011,39041,182
2011,39043,78
2011,39045,119
2011,39047,11
2011,39049,601
2011,39051,45
2011,39053,36
2011,39055,79
2011,39057,159
2011,39059,27
2011,39061,686
2011,39063,79
2011,39065,14
2011,39067,6
2011,39069,22
2011,39071,28
2011,39073,25
2011,39075,22
2011,39077,43
2011,39079,22
2011,39081,48
2011,39083,52
2011,39085,229
2011,39087,44
2011,39089,145
2011,39091,46
2011,39093,261
2011,39095,355
2011,39097,42
2011,39099,162
2011,39101,38
2011,39103,163
2011,39105,20
2011,39107,33
2011,39109,93
2011,39111,5
2011,39113,274
2011,39115,8
2011,39117,29
2011,39119,105
2011,39121,1
2011,39123,34
2011,39125,10
2011,39127,33
2011,39129,49
2011,39131,25
2011,39133,124
2011,39135,28
2011,39137,17
2011,39139,127
2011,39141,73
2011,39143,55
2011,39145,66
2011,39147,46
2011,39149,45
2011,39151,308
2011,39153,402
2011,39155,133
2011,39157,91
2011,39159,54
2011,39161,21
2011,39163,13
2011,39165,222
2011,39167,56
2011,39169,100
2011,39171,31
2011,39173,89
2011,39175,15
2012,39001,24
2012,39003,86
2012,39005,38
2012,39007,73
2012,39009,31
2012,39011,33
2012,39013,46
2012,39015,34
2012,39017,291
2012,39019,13
2012,39021,29
2012,39023,83
2012,39025,176
2012,39027,29
2012,39029,68
2012,39031,17
2012,39033,21
2012,39035,663
2012,39037,36
2012,39039,27
2012,39041,155
2012,39043,60
2012,39045,119
2012,39047,11
2012,39049,645
2012,39051,31
2012,39053,22
2012,39055,82
2012,39057,125
2012,39059,35
2012,39061,676
2012,39063,56
2012,39065,18
2012,39067,8
2012,39069,31
2012,39071,35
2012,39073,18
2012,39075,27
2012,39077,31
2012,39079,25
2012,39081,60
2012,39083,64
2012,39085,188
2012,39087,39
2012,39089,147
2012,39091,37
2012,39093,225
2012,39095,352
2012,39097,29
2012,39099,141
2012,39101,55
2012,39103,161
2012,39105,12
2012,39107,20
2012,39109,76
2012,39111,9
2012,39113,204
2012,39115,8
2012,39117,27
2012,39119,86
2012,39123,27
2012,39125,7
2012,39127,23
2012,39129,47
2012,39131,15
2012,39133,100
2012,39135,20
2012,39137,15
2012,39139,116
2012,39141,62
2012,39143,48
2012,39145,64
2012,39147,36
2012,39149,43
2012,39151,290
2012,39153,390
2012,39155,113
2012,39157,82
2012,39159,44
2012,39161,30
2012,39163,13
2012,39165,217
2012,39167,63
2012,39169,80
2012,39171,24
2012,39173,87
2012,39175,10
2013,39001,13
2013,39003,82
2013,39005,26
2013,39007,53
2013,39009,31
2013,39011,20
2013,39013,34
2013,39015,41
2013,39017,277
2013,39019,10
2013,39021,26
2013,39023,76
2013,39025,176
2013,39027,31
2013,39029,60
2013,39031,17
2013,39033,25
2013,39035,596
2013,39037,38
2013,39039,35
2013,39041,143
2013,39043,59
2013,39045,118
2013,39047,22
2013,39049,514
2013,39051,31
2013,39053,23
2013,39055,72
2013,39057,108
2013,39059,30
2013,39061,532
2013,39063,57
2013,39065,8
2013,39067,7
2013,39069,27
2013,39071,16
2013,39073,17
2013,39075,19
2013,39077,33
2013,39079,18
2013,39081,39
2013,39083,52
2013,39085,165
2013,39087,46
2013,39089,129
2013,39091,25
2013,39093,192
2013,39095,268
2013,39097,34
2013,39099,138
2013,39101,46
2013,39103,144
2013,39105,9
2013,39107,28
2013,39109,81
2013,39111,10
2013,39113,242
2013,39115,15
2013,39117,30
2013,39119,84
2013,39121,1
2013,39123,32
2013,39125,10
2013,39127,19
2013,39129,44
2013,39131,12
2013,39133,126
2013,39135,17
2013,39137,8
2013,39139,108
2013,39141,55
2013,39143,49
2013,39145,69
2013,39147,35
2013,39149,35
2013,39151,265
2013,39153,378
2013,39155,91
2013,39157,81
2013,39159,31
2013,39161,16
2013,39163,14
2013,39165,219
2013,39167,35
2013,39169,80
2013,39171,21
2013,39173,98
2013,39175,6
2014,39001,19
2014,39003,93
2014,39005,31
2014,39007,76
2014,39009,29
2014,39011,33
2014,39013,39
2014,39015,45
2014,39017,264
2014,39019,12
2014,39021,24
2014,39023,78
2014,39025,179
2014,39027,30
2014,39029,57
2014,39031,16
2014,39033,29
2014,39035,543
2014,39037,23
2014,39039,30
2014,39041,150
2014,39043,66
2014,39045,92
2014,39047,22
2014,39049,564
2014,39051,29
2014,39053,26
2014,39055,86
2014,39057,105
2014,39059,16
2014,39061,545
2014,39063,65
2014,39065,18
2014,39067,7
2014,39069,23
2014,39071,27
2014,39073,17
2014,39075,15
2014,39077,39
2014,39079,25
2014,39081,35
2014,39083,46
2014,39085,171
2014,39087,29
2014,39089,134
2014,39091,40
2014,39093,187
2014,39095,220
2014,39097,24
2014,39099,131
2014,39101,47
2014,39103,132
2014,39105,8
2014,39107,25
2014,39109,81
2014,39111,10
2014,39113,229
2014,39115,3
2014,39117,18
2014,39119,101
2014,39121,4
2014,39123,29
2014,39125,14
2014,39127,15
2014,39129,38
2014,39131,13
2014,39133,101
2014,39135,28
2014,39137,18
2014,39139,96
2014,39141,54
2014,39143,31
2014,39145,55
2014,39147,37
2014,39149,31
2014,39151,292
2014,39153,387
2014,39155,111
2014,39157,84
2014,39159,29
2014,39161,24
2014,39163,11
2014,39165,182
2014,39167,59
2014,39169,97
2014,39171,33
2014,39173,84
2014,39175,17
2015,39001,21
2015,39003,93
2015,39005,29
2015,39007,56
2015,39009,23
2015,39011,36
2015,39013,44
2015,39015,38
2015,39017,265
2015,39019,12
2015,39021,18
2015,39023,79
2015,39025,214
2015,39027,30
2015,39029,55
2015,39031,16
2015,39033,19
2015,39035,588
2015,39037,37
2015,39039,37
2015,39041,148
2015,39043,60
2015,39045,106
2015,39047,18
2015,39049,624
2015,39051,27
2015,39053,30
2015,39055,88
2015,39057,97
2015,39059,21
2015,39061,643
2015,39063,51
2015,39065,9
2015,39067,12
2015,39069,13
2015,39071,21
2015,39073,16
2015,39075,31
2015,39077,25
2015,39079,23
2015,39081,29
2015,39083,39
2015,39085,182
2015,39087,32
2015,39089,117
2015,39091,34
2015,39093,188
2015,39095,281
2015,39097,27
2015,39099,153
2015,39101,56
2015,39103,129
2015,39105,10
2015,39107,30
2015,39109,79
2015,39111,5
2015,39113,290
2015,39115,8
2015,39117,33
2015,39119,91
2015,39121,1
2015,39123,26
2015,39125,5
2015,39127,16
2015,39129,43
2015,39131,14
2015,39133,99
2015,39135,29
2015,39137,14
2015,39139,80
2015,39141,80
2015,39143,43
2015,39145,66
2015,39147,36
2015,39149,50
2015,39151,284
2015,39153,362
2015,39155,114
2015,39157,104
2015,39159,42
2015,39161,16
2015,39163,13
2015,39165,219
2015,39167,45
2015,39169,84
2015,39171,30
2015,39173,76
2015,39175,14
2016,39001,25
2016,39003,122
2016,39005,36
2016,39007,47
2016,39009,17
2016,39011,44
2016,39013,47
2016,39015,32
2016,39017,330
2016,39019,10
2016,39021,27
2016,39023,84
2016,39025,230
2016,39027,39
2016,39029,54
2016,39031,22
2016,39033,21
2016,39035,586
2016,39037,47
2016,39039,31
2016,39041,164
2016,39043,66
2016,39045,119
2016,39047,21
2016,39049,589
2016,39051,33
2016,39053,28
2016,39055,73
2016,39057,123
2016,39059,32
2016,39061,738
2016,39063,65
2016,39065,19
2016,39067,7
2016,39069,26
2016,39071,25
2016,39073,25
2016,39075,26
2016,39077,31
2016,39079,20
2016,39081,29
2016,39083,47
2016,39085,192
2016,39087,40
2016,39089,134
2016,39091,38
2016,39093,245
2016,39095,319
2016,39097,33
2016,39099,159
2016,39101,48
2016,39103,148
2016,39105,15
2016,39107,23
2016,39109,92
2016,39111,2
2016,39113,292
2016,39115,11
2016,39117,29
2016,39119,87
2016,39121,5
2016,39123,36
2016,39125,13
2016,39127,18
2016,39129,39
2016,39131,19
2016,39133,117
2016,39135,31
2016,39137,15
2016,39139,95
2016,39141,48
2016,39143,35
2016,39145,59
2016,39147,43
2016,39149,55
2016,39151,291
2016,39153,351
2016,39155,129
2016,39157,86
2016,39159,61
2016,39161,25
2016,39163,11
2016,39165,228
2016,39167,38
2016,39169,75
2016,39171,32
2016,39173,105
2016,39175,4
2017,39001,19
2017,39003,84
2017,39005,34
2017,39007,59
2017,39009,23
2017,39011,36
2017,39013,36
2017,39015,35
2017,39017,313
2017,39019,9
2017,39021,31
2017,39023,95
2017,39025,176
2017,39027,30
2017,39029,53
2017,39031,12
2017,39033,24
2017,39035,603
2017,39037,41
2017,39039,21
2017,39041,165
2017,39043,64
2017,39045,135
2017,39047,32
2017,39049,663
2017,39051,31
2017,39053,17
2017,39055,54
2017,39057,99
2017,39059,24
2017,39061,707
2017,39063,60
2017,39065,18
2017,39067,6
2017,39069,15
2017,39071,34
2017,39073,14
2017,39075,24
2017,39077,38
2017,39079,22
2017,39081,30
2017,39083,44
2017,39085,178
2017,39087,31
2017,39089,110
2017,39091,45
2017,39093,238
2017,39095,280
2017,39097,37
2017,39099,139
2017,39101,51
2017,39103,139
2017,39105,12
2017,39107,22
2017,39109,81
2017,39111,8
2017,39113,287
2017,39115,10
2017,39117,18
2017,39119,80
2017,39121,3
2017,39123,19
2017,39125,13
2017,39127,27
2017,39129,36
2017,39131,15
2017,39133,131
2017,39135,28
2017,39137,9
2017,39139,112
2017,39141,57
2017,39143,32
2017,39145,59
2017,39147,44
2017,39149,43
2017,39151,319
2017,39153,427
2017,39155,95
2017,39157,89
2017,39159,38
2017,39161,16
2017,39163,8
2017,39165,244
2017,39167,37
2017,39169,61
2017,39171,23
2017,39173,91
2017,39175,17
