year,county,COUNT
2005,39107,22
2005,39109,14
2005,39111,1
2005,39113,46
2005,39115,1
2005,39117,24
2005,39119,15
2005,39121,4
2005,39123,13
2005,39125,4
2005,39127,8
2005,39129,20
2005,39131,18
2005,39133,29
2005,39135,15
2005,39137,14
2005,39139,43
2005,39141,23
2005,39143,15
2005,39145,38
2005,39147,19
2005,39149,14
2005,39151,66
2005,39153,60
2005,39155,24
2005,39157,30
2005,39159,18
2005,39161,8
2005,39163,6
2005,39165,45
2005,39167,16
2005,39169,42
2005,39171,6
2005,39173,32
2005,39175,8
2006,39001,9
2006,39003,17
2006,39005,21
2006,39007,26
2006,39009,17
2006,39011,13
2006,39013,17
2006,39015,15
2006,39017,49
2006,39019,13
2006,39021,7
2006,39023,26
2006,39025,64
2006,39027,10
2006,39029,25
2006,39031,8
2006,39033,9
2006,39035,92
2006,39037,10
2006,39039,9
2006,39041,26
2006,39043,13
2006,39045,36
2006,39047,7
2006,39049,85
2006,39051,13
2006,39053,11
2006,39055,15
2006,39057,21
2006,39059,13
2006,39061,91
2006,39063,14
2006,39065,15
2006,39067,2
2006,39069,8
2006,39071,17
2006,39073,5
2006,39075,8
2006,39077,21
2006,39079,16
2006,39081,15
2006,39083,24
2006,39085,23
2006,39087,24
2006,39089,34
2006,39091,7
2006,39093,34
2006,39095,55
2006,39097,16
2006,39099,30
2006,39101,17
2006,39103,40
2006,39105,9
2006,39107,21
2006,39109,10
2006,39111,2
2006,39113,50
2006,39117,14
2006,39119,21
2006,39121,4
2006,39123,10
2006,39125,1
2006,39127,14
2006,39129,30
2006,39131,13
2006,39133,32
2006,39135,13
2006,39137,8
2006,39139,31
2006,39141,25
2006,39143,15
2006,39145,24
2006,39147,18
2006,39149,8
2006,39151,64
2006,39153,41
2006,39155,31
2006,39157,46
2006,39159,11
2006,39161,11
2006,39163,9
2006,39165,38
2006,39167,22
2006,39169,30
2006,39171,5
2006,39173,26
2006,39175,4
2007,39001,12
2007,39003,16
2007,39005,17
2007,39007,14
2007,39009,20
2007,39011,13
2007,39013,14
2007,39015,20
2007,39017,37
2007,39019,11
2007,39021,8
2007,39023,26
2007,39025,41
2007,39027,6
2007,39029,36
2007,39031,6
2007,39033,14
2007,39035,51
2007,39037,11
2007,39039,9
2007,39041,18
2007,39043,8
2007,39045,39
2007,39047,9
2007,39049,74
2007,39051,10
2007,39053,14
2007,39055,22
2007,39057,22
2007,39059,9
2007,39061,59
2007,39063,10
2007,39065,6
2007,39067,4
2007,39069,6
2007,39071,11
2007,39073,10
2007,39075,7
2007,39077,22
2007,39079,15
2007,39081,12
2007,39083,22
2007,39085,14
2007,39087,20
2007,39089,31
2007,39091,8
2007,39093,36
2007,39095,37
2007,39097,13
2007,39099,26
2007,39101,15
2007,39103,28
2007,39105,6
2007,39107,18
2007,39109,12
2007,39111,4
2007,39113,43
2007,39115,3
2007,39117,15
2007,39119,16
2007,39121,3
2007,39123,8
2007,39127,15
2007,39129,22
2007,39131,12
2007,39133,30
2007,39135,9
2007,39137,10
2007,39139,28
2007,39141,19
2007,39143,10
2007,39145,20
2007,39147,12
2007,39149,6
2007,39151,50
2007,39153,43
2007,39155,26
2007,39157,29
2007,39159,5
2007,39161,11
2007,39163,8
2007,39165,29
2007,39167,22
2007,39169,32
2007,39171,16
2007,39173,19
2007,39175,1
2008,39001,5
2008,39003,16
2008,39005,12
2008,39007,17
2008,39009,7
2008,39011,8
2008,39013,12
2008,39015,18
2008,39017,46
2008,39019,7
2008,39021,12
2008,39023,18
2008,39025,52
2008,39027,9
2008,39029,23
2008,39031,5
2008,39033,6
2008,39035,79
2008,39037,10
2008,39039,15
2008,39041,19
2008,39043,13
2008,39045,32
2008,39047,4
2008,39049,72
2008,39051,6
2008,39053,11
2008,39055,14
2008,39057,16
2008,39059,13
2008,39061,53
2008,39063,7
2008,39065,7
2008,39067,4
2008,39069,3
2008,39071,16
2008,39073,5
2008,39075,13
2008,39077,14
2008,39079,12
2008,39081,17
2008,39083,26
2008,39085,14
2008,39087,11
2008,39089,28
2008,39091,17
2008,39093,30
2008,39095,36
2008,39097,3
2008,39099,24
2008,39101,15
2008,39103,16
2008,39105,9
2008,39107,8
2008,39109,11
2008,39113,38
2008,39115,2
2008,39117,15
2008,39119,16
2008,39121,2
2008,39123,6
2008,39125,3
2008,39127,15
2008,39129,15
2008,39131,14
2008,39133,21
2008,39135,13
2008,39137,7
2008,39139,25
2008,39141,18
2008,39143,14
2008,39145,27
2008,39147,11
2008,39149,10
2008,39151,59
2008,39153,37
2008,39155,19
2008,39157,29
2008,39159,10
2008,39161,6
2008,39163,5
2008,39165,31
2008,39167,20
2008,39169,28
2008,39171,14
2008,39173,24
2008,39175,6
2009,39001,10
2009,39003,16
2009,39005,11
2009,39007,18
2009,39009,10
2009,39011,7
2009,39013,13
2009,39015,6
2009,39017,42
2009,39019,5
2009,39021,9
2009,39023,17
2009,39025,36
2009,39027,10
2009,39029,23
2009,39031,6
2009,39033,8
2009,39035,43
2009,39037,5
2009,39039,12
2009,39041,24
2009,39043,13
2009,39045,29
2009,39047,1
2009,39049,68
2009,39051,3
2009,39053,15
2009,39055,15
2009,39057,13
2009,39059,18
2009,39061,53
2009,39063,10
2009,39065,4
2009,39067,6
2009,39069,4
2009,39071,14
2009,39073,11
2009,39075,13
2009,39077,18
2009,39079,8
2009,39081,15
2009,39083,12
2009,39085,13
2009,39087,15
2009,39089,19
2009,39091,15
2009,39093,29
2009,39095,38
2009,39097,15
2009,39099,24
2009,39101,10
2009,39103,12
2009,39105,4
2009,39107,8
2009,39109,8
2009,39111,7
2009,39113,44
2009,39115,6
2009,39117,6
2009,39119,15
2009,39121,1
2009,39123,5
2009,39125,4
2009,39127,12
2009,39129,9
2009,39131,12
2009,39133,24
2009,39135,7
2009,39137,13
2009,39139,30
2009,39141,31
2009,39143,10
2009,39145,23
2009,39147,6
2009,39149,12
2009,39151,46
2009,39153,35
2009,39155,21
2009,39157,25
2009,39159,12
2009,39161,4
2009,39163,3
2009,39165,34
2009,39167,15
2009,39169,21
2009,39171,4
2009,39173,18
2009,39175,1
2010,39001,14
2010,39003,14
2010,39005,14
2010,39007,13
2010,39009,10
2010,39011,12
2010,39013,12
2010,39015,14
2010,39017,32
2010,39019,5
2010,39021,4
2010,39023,27
2010,39025,34
2010,39027,7
2010,39029,28
2010,39031,2
2010,39033,4
2010,39035,47
2010,39037,12
2010,39039,5
2010,39041,23
2010,39043,10
2010,39045,13
2010,39047,1
2010,39049,58
2010,39051,13
2010,39053,11
2010,39055,12
2010,39057,16
2010,39059,16
2010,39061,46
2010,39063,4
2010,39065,3
2010,39067,4
2010,39069,3
2010,39071,12
2010,39073,15
2010,39075,9
2010,39077,14
2010,39079,9
2010,39081,11
2010,39083,13
2010,39085,13
2010,39087,13
2010,39089,20
2010,39091,10
2010,39093,23
2010,39095,41
2010,39097,11
2010,39099,32
2010,39101,8
2010,39103,20
2010,39105,4
2010,39107,10
2010,39109,15
2010,39111,3
2010,39113,32
2010,39115,1
2010,39117,8
2010,39119,27
2010,39121,3
2010,39123,7
2010,39125,8
2010,39127,11
2010,39129,14
2010,39131,11
2010,39133,19
2010,39135,12
2010,39137,7
2010,39139,17
2010,39141,27
2010,39143,14
2010,39145,18
2010,39147,16
2010,39149,8
2010,39151,36
2010,39153,25
2010,39155,19
2010,39157,12
2010,39159,14
2010,39161,4
2010,39163,10
2010,39165,30
2010,39167,29
2010,39169,15
2010,39171,3
2010,39173,22
2010,39175,2
2011,39001,8
2011,39003,12
2011,39005,12
2011,39007,20
2011,39009,9
2011,39011,9
2011,39013,15
2011,39015,15
2011,39017,28
2011,39019,7
2011,39021,7
2011,39023,13
2011,39025,27
2011,39027,13
2011,39029,20
2011,39031,3
2011,39033,6
2011,39035,40
2011,39037,10
2011,39039,5
2011,39041,25
2011,39043,13
2011,39045,16
2011,39047,1
2011,39049,56
2011,39051,12
2011,39053,15
2011,39055,13
2011,39057,19
2011,39059,7
2011,39061,32
2011,39063,14
2011,39065,4
2011,39067,4
2011,39069,4
2011,39071,5
2011,39073,5
2011,39075,11
2011,39077,9
2011,39079,4
2011,39081,7
2011,39083,11
2011,39085,15
2011,39087,16
2011,39089,24
2011,39091,9
2011,39093,27
2011,39095,38
2011,39097,11
2011,39099,26
2011,39101,7
2011,39103,26
2011,39105,5
2011,39107,16
2011,39109,9
2011,39113,23
2011,39115,3
2011,39117,10
2011,39119,18
2011,39121,1
2011,39123,5
2011,39125,4
2011,39127,9
2011,39129,11
2011,39131,5
2011,39133,17
2011,39135,9
2011,39137,7
2011,39139,21
2011,39141,15
2011,39143,14
2011,39145,18
2011,39147,12
2011,39149,12
2011,39151,43
2011,39153,35
2011,39155,19
2011,39157,19
2011,39159,9
2011,39161,8
2011,39163,8
2011,39165,36
2011,39167,12
2011,39169,30
2011,39171,10
2011,39173,9
2011,39175,4
2012,39001,10
2012,39003,5
2012,39005,11
2012,39007,15
2012,39009,6
2012,39011,7
2012,39013,13
2012,39015,16
2012,39017,40
2012,39019,6
2012,39021,8
2012,39023,24
2012,39025,40
2012,39027,6
2012,39029,21
2012,39031,4
2012,39033,8
2012,39035,42
2012,39037,10
2012,39039,6
2012,39041,18
2012,39043,10
2012,39045,35
2012,39047,3
2012,39049,59
2012,39051,10
2012,39053,10
2012,39055,16
2012,39057,20
2012,39059,12
2012,39061,40
2012,39063,7
2012,39065,1
2012,39067,4
2012,39069,11
2012,39071,7
2012,39073,4
2012,39075,7
2012,39077,6
2012,39079,15
2012,39081,9
2012,39083,15
2012,39085,15
2012,39087,10
2012,39089,25
2012,39091,8
2012,39093,26
2012,39095,33
2012,39097,4
2012,39099,24
2012,39101,21
2012,39103,22
2012,39105,3
2012,39107,5
2012,39109,7
2012,39111,1
2012,39113,28
2012,39117,10
2012,39119,15
2012,39123,7
2012,39125,5
2012,39127,10
2012,39129,6
2012,39131,8
2012,39133,22
2012,39135,10
2012,39137,2
2012,39139,17
2012,39141,21
2012,39143,9
2012,39145,13
2012,39147,13
2012,39149,13
2012,39151,22
2012,39153,27
2012,39155,13
2012,39157,16
2012,39159,6
2012,39161,7
2012,39163,5
2012,39165,31
2012,39167,17
2012,39169,17
2012,39171,13
2012,39173,9
2012,39175,2
2013,39001,2
2013,39003,11
2013,39005,8
2013,39007,11
2013,39009,3
2013,39011,5
2013,39013,9
2013,39015,8
2013,39017,27
2013,39019,5
2013,39021,4
2013,39023,5
2013,39025,26
2013,39027,7
2013,39029,13
2013,39031,1
2013,39033,4
2013,39035,34
2013,39037,6
2013,39039,5
2013,39041,20
2013,39043,10
2013,39045,10
2013,39047,5
2013,39049,37
2013,39051,7
2013,39053,7
2013,39055,8
2013,39057,10
2013,39059,5
2013,39061,34
2013,39063,9
2013,39065,1
2013,39067,1
2013,39069,3
2013,39071,6
2013,39073,6
2013,39075,5
2013,39077,5
2013,39079,6
2013,39081,7
2013,39083,15
2013,39085,17
2013,39087,11
2013,39089,19
2013,39091,8
2013,39093,24
2013,39095,27
2013,39097,8
2013,39099,21
2013,39101,8
2013,39103,16
2013,39105,2
2013,39107,6
2013,39109,5
2013,39111,2
2013,39113,23
2013,39115,6
2013,39117,8
2013,39119,15
2013,39121,1
2013,39123,12
2013,39125,5
2013,39127,9
2013,39129,9
2013,39131,7
2013,39133,19
2013,39135,4
2013,39137,1
2013,39139,15
2013,39141,16
2013,39143,8
2013,39145,23
2013,39147,10
2013,39149,7
2013,39151,25
2013,39153,27
2013,39155,16
2013,39157,22
2013,39159,2
2013,39161,3
2013,39163,5
2013,39165,29
2013,39167,15
2013,39169,20
2013,39171,7
2013,39173,13
2013,39175,1
2014,39001,6
2014,39003,7
2014,39005,9
2014,39007,9
2014,39009,2
2014,39011,10
2014,39013,11
2014,39015,14
2014,39017,28
2014,39019,1
2014,39021,2
2014,39023,18
2014,39025,29
2014,39027,10
2014,39029,15
2014,39031,2
2014,39033,7
2014,39035,28
2014,39037,7
2014,39039,5
2014,39041,23
2014,39043,10
2014,39045,15
2014,39047,4
2014,39049,42
2014,39051,2
2014,39053,4
2014,39055,15
2014,39057,10
2014,39059,2
2014,39061,25
2014,39063,6
2014,39065,3
2014,39067,2
2014,39069,3
2014,39071,6
2014,39073,8
2014,39075,2
2014,39077,5
2014,39079,9
2014,39081,7
2014,39083,9
2014,39085,13
2014,39087,11
2014,39089,22
2014,39091,8
2014,39093,22
2014,39095,23
2014,39097,4
2014,39099,11
2014,39101,8
2014,39103,15
2014,39105,1
2014,39107,4
2014,39109,8
2014,39111,4
2014,39113,15
2014,39115,2
2014,39117,6
2014,39119,18
2014,39121,1
2014,39123,9
2014,39125,6
2014,39127,4
2014,39129,8
2014,39131,7
2014,39133,20
2014,39135,5
2014,39137,5
2014,39139,13
2014,39141,22
2014,39143,7
2014,39145,15
2014,39147,8
2014,39149,5
2014,39151,18
2014,39153,25
2014,39155,10
2014,39157,24
2014,39159,6
2014,39161,6
2014,39163,5
2014,39165,20
2014,39167,12
2014,39169,29
2014,39171,7
2014,39173,13
2014,39175,2
2015,39001,10
2015,39003,12
2015,39005,11
2015,39007,15
2015,39009,4
2015,39011,5
2015,39013,4
2015,39015,11
2015,39017,29
2015,39019,1
2015,39021,6
2015,39023,10
2015,39025,30
2015,39027,11
2015,39029,10
2015,39031,4
2015,39033,1
2015,39035,31
2015,39037,9
2015,39039,7
2015,39041,18
2015,39043,10
2015,39045,13
2015,39047,5
2015,39049,55
2015,39051,6
2015,39053,9
2015,39055,13
2015,39057,12
2015,39059,4
2015,39061,43
2015,39063,6
2015,39065,5
2015,39067,2
2015,39069,1
2015,39071,9
2015,39073,5
2015,39075,12
2015,39077,10
2015,39079,7
2015,39081,8
2015,39083,13
2015,39085,14
2015,39087,11
2015,39089,20
2015,39091,9
2015,39093,17
2015,39095,17
2015,39097,9
2015,39099,11
2015,39101,17
2015,39103,12
2015,39105,3
2015,39107,9
2015,39109,4
2015,39111,2
2015,39113,21
2015,39115,4
2015,39117,6
2015,39119,14
2015,39121,1
2015,39123,4
2015,39125,3
2015,39127,7
2015,39129,10
2015,39131,8
2015,39133,11
2015,39135,3
2015,39139,17
2015,39141,24
2015,39143,8
2015,39145,22
2015,39147,11
2015,39149,7
2015,39151,22
2015,39153,20
2015,39155,15
2015,39157,24
2015,39159,2
2015,39161,3
2015,39163,8
2015,39165,21
2015,39167,15
2015,39169,20
2015,39171,14
2015,39173,17
2015,39175,5
2016,39001,11
2016,39003,18
2016,39005,10
2016,39007,8
2016,39009,3
2016,39011,9
2016,39013,10
2016,39015,12
2016,39017,42
2016,39019,2
2016,39021,2
2016,39023,17
2016,39025,27
2016,39027,7
2016,39029,14
2016,39031,3
2016,39033,4
2016,39035,47
2016,39037,5
2016,39039,8
2016,39041,28
2016,39043,7
2016,39045,19
2016,39047,2
2016,39049,46
2016,39051,8
2016,39053,8
2016,39055,11
2016,39057,17
2016,39059,10
2016,39061,53
2016,39063,2
2016,39065,4
2016,39067,3
2016,39069,5
2016,39071,5
2016,39073,6
2016,39075,9
2016,39077,7
2016,39079,6
2016,39081,9
2016,39083,12
2016,39085,11
2016,39087,10
2016,39089,12
2016,39091,10
2016,39093,22
2016,39095,29
2016,39097,8
2016,39099,13
2016,39101,11
2016,39103,17
2016,39105,7
2016,39107,5
2016,39109,6
2016,39113,25
2016,39115,5
2016,39117,6
2016,39119,18
2016,39123,7
2016,39125,3
2016,39127,7
2016,39129,8
2016,39131,7
2016,39133,34
2016,39135,6
2016,39137,2
2016,39139,13
2016,39141,19
2016,39143,7
2016,39145,15
2016,39147,10
2016,39149,6
2016,39151,23
2016,39153,28
2016,39155,13
2016,39157,23
2016,39159,7
2016,39161,5
2016,39163,3
2016,39165,22
2016,39167,11
2016,39169,25
2016,39171,8
2016,39173,21
2016,39175,3
2017,39001,8
2017,39003,10
2017,39005,12
2017,39007,16
2017,39009,3
2017,39011,9
2017,39013,9
2017,39015,13
2017,39017,37
2017,39019,1
2017,39021,5
2017,39023,16
2017,39025,27
2017,39027,6
2017,39029,8
2017,39031,1
2017,39033,3
2017,39035,36
2017,39037,7
2017,39039,7
2017,39041,14
2017,39043,9
2017,39045,16
2017,39047,6
2017,39049,61
2017,39051,5
2017,39053,4
2017,39055,7
2017,39057,6
2017,39059,5
2017,39061,49
2017,39063,2
2017,39065,3
2017,39067,1
2017,39069,2
2017,39071,11
2017,39073,5
2017,39075,4
2017,39077,5
2017,39079,10
2017,39081,7
2017,39083,12
2017,39085,13
2017,39087,4
2017,39089,16
2017,39091,9
2017,39093,25
2017,39095,34
2017,39097,7
2017,39099,14
2017,39101,9
2017,39103,10
2017,39105,3
2017,39107,4
2017,39109,4
2017,39111,1
2017,39113,25
2017,39115,1
2017,39117,5
2017,39119,14
2017,39121,1
2017,39123,5
2017,39125,3
2017,39127,7
2017,39129,12
2017,39131,3
2017,39133,22
2017,39135,5
2017,39137,1
2017,39139,22
2017,39141,9
2017,39143,4
2017,39145,13
2017,39147,8
2017,39149,3
2017,39151,32
2017,39153,29
2017,39155,13
2017,39157,20
2017,39159,6
2017,39161,3
2017,39163,1
2017,39165,29
2017,39167,10
2017,39169,19
2017,39171,5
2017,39173,12
2017,39175,1
