year,county,COUNT
2006,39115,10
2006,39117,18
2006,39119,120
2006,39121,9
2006,39123,33
2006,39125,19
2006,39127,26
2006,39129,61
2006,39131,37
2006,39133,123
2006,39135,49
2006,39137,41
2006,39139,137
2006,39141,86
2006,39143,78
2006,39145,69
2006,39147,54
2006,39149,46
2006,39151,305
2006,39153,378
2006,39155,132
2006,39157,101
2006,39159,46
2006,39161,34
2006,39163,9
2006,39165,236
2006,39167,58
2006,39169,113
2006,39171,30
2006,39173,113
2006,39175,25
2007,39001,31
2007,39003,146
2007,39005,39
2007,39007,67
2007,39009,57
2007,39011,50
2007,39013,62
2007,39015,33
2007,39017,243
2007,39019,30
2007,39021,40
2007,39023,63
2007,39025,180
2007,39027,38
2007,39029,78
2007,39031,33
2007,39033,38
2007,39035,603
2007,39037,55
2007,39039,37
2007,39041,106
2007,39043,60
2007,39045,124
2007,39047,35
2007,39049,559
2007,39051,37
2007,39053,39
2007,39055,92
2007,39057,96
2007,39059,34
2007,39061,611
2007,39063,76
2007,39065,28
2007,39067,15
2007,39069,19
2007,39071,50
2007,39073,36
2007,39075,40
2007,39077,54
2007,39079,38
2007,39081,55
2007,39083,47
2007,39085,181
2007,39087,55
2007,39089,126
2007,39091,52
2007,39093,221
2007,39095,294
2007,39097,34
2007,39099,161
2007,39101,66
2007,39103,123
2007,39105,18
2007,39107,39
2007,39109,90
2007,39111,12
2007,39113,240
2007,39115,10
2007,39117,34
2007,39119,115
2007,39121,5
2007,39123,26
2007,39125,15
2007,39127,20
2007,39129,54
2007,39131,20
2007,39133,100
2007,39135,20
2007,39137,42
2007,39139,108
2007,39141,72
2007,39143,52
2007,39145,62
2007,39147,55
2007,39149,55
2007,39151,275
2007,39153,354
2007,39155,128
2007,39157,97
2007,39159,36
2007,39161,38
2007,39163,9
2007,39165,150
2007,39167,55
2007,39169,84
2007,39171,52
2007,39173,96
2007,39175,16
2008,39001,17
2008,39003,90
2008,39005,39
2008,39007,48
2008,39009,38
2008,39011,37
2008,39013,60
2008,39015,25
2008,39017,239
2008,39019,18
2008,39021,34
2008,39023,64
2008,39025,193
2008,39027,24
2008,39029,53
2008,39031,14
2008,39033,32
2008,39035,597
2008,39037,40
2008,39039,45
2008,39041,121
2008,39043,46
2008,39045,115
2008,39047,19
2008,39049,496
2008,39051,32
2008,39053,24
2008,39055,77
2008,39057,93
2008,39059,37
2008,39061,527
2008,39063,72
2008,39065,28
2008,39067,12
2008,39069,17
2008,39071,26
2008,39073,22
2008,39075,27
2008,39077,51
2008,39079,28
2008,39081,53
2008,39083,68
2008,39085,183
2008,39087,45
2008,39089,115
2008,39091,69
2008,39093,160
2008,39095,276
2008,39097,23
2008,39099,164
2008,39101,62
2008,39103,116
2008,39105,17
2008,39107,42
2008,39109,76
2008,39111,4
2008,39113,197
2008,39115,9
2008,39117,29
2008,39119,84
2008,39121,5
2008,39123,25
2008,39125,17
2008,39127,24
2008,39129,49
2008,39131,21
2008,39133,97
2008,39135,23
2008,39137,24
2008,39139,103
2008,39141,70
2008,39143,60
2008,39145,64
2008,39147,39
2008,39149,58
2008,39151,282
2008,39153,304
2008,39155,100
2008,39157,94
2008,39159,37
2008,39161,49
2008,39163,21
2008,39165,153
2008,39167,52
2008,39169,74
2008,39171,34
2008,39173,101
2008,39175,18
2009,39001,26
2009,39003,99
2009,39005,39
2009,39007,59
2009,39009,29
2009,39011,40
2009,39013,53
2009,39015,35
2009,39017,220
2009,39019,9
2009,39021,24
2009,39023,62
2009,39025,157
2009,39027,29
2009,39029,69
2009,39031,11
2009,39033,25
2009,39035,494
2009,39037,41
2009,39039,34
2009,39041,117
2009,39043,50
2009,39045,123
2009,39047,24
2009,39049,497
2009,39051,22
2009,39053,23
2009,39055,71
2009,39057,79
2009,39059,43
2009,39061,488
2009,39063,66
2009,39065,11
2009,39067,8
2009,39069,16
2009,39071,32
2009,39073,15
2009,39075,28
2009,39077,41
2009,39079,28
2009,39081,44
2009,39083,32
2009,39085,162
2009,39087,41
2009,39089,94
2009,39091,51
2009,39093,150
2009,39095,219
2009,39097,21
2009,39099,127
2009,39101,54
2009,39103,103
2009,39105,16
2009,39107,41
2009,39109,75
2009,39111,11
2009,39113,197
2009,39115,13
2009,39117,19
2009,39119,80
2009,39121,8
2009,39123,22
2009,39125,10
2009,39127,25
2009,39129,31
2009,39131,17
2009,39133,89
2009,39135,25
2009,39137,28
2009,39139,86
2009,39141,72
2009,39143,47
2009,39145,67
2009,39147,38
2009,39149,45
2009,39151,245
2009,39153,256
2009,39155,80
2009,39157,80
2009,39159,24
2009,39161,28
2009,39163,8
2009,39165,204
2009,39167,57
2009,39169,74
2009,39171,23
2009,39173,75
2009,39175,14
2010,39001,15
2010,39003,78
2010,39005,35
2010,39007,48
2010,39009,28
2010,39011,40
2010,39013,50
2010,39015,22
2010,39017,209
2010,39019,13
2010,39021,22
2010,39023,68
2010,39025,132
2010,39027,34
2010,39029,56
2010,39031,13
2010,39033,19
2010,39035,459
2010,39037,43
2010,39039,25
2010,39041,92
2010,39043,44
2010,39045,95
2010,39047,14
2010,39049,405
2010,39051,30
2010,39053,25
2010,39055,73
2010,39057,64
2010,39059,29
2010,39061,477
2010,39063,43
2010,39065,21
2010,39067,5
2010,39069,10
2010,39071,30
2010,39073,21
2010,39075,32
2010,39077,42
2010,39079,26
2010,39081,33
2010,39083,60
2010,39085,146
2010,39087,35
2010,39089,86
2010,39091,35
2010,39093,162
2010,39095,237
2010,39097,30
2010,39099,135
2010,39101,39
2010,39103,111
2010,39105,8
2010,39107,46
2010,39109,76
2010,39111,4
2010,39113,192
2010,39115,6
2010,39117,14
2010,39119,93
2010,39121,9
2010,39123,22
2010,39125,10
2010,39127,21
2010,39129,37
2010,39131,24
2010,39133,75
2010,39135,22
2010,39137,22
2010,39139,71
2010,39141,60
2010,39143,37
2010,39145,45
2010,39147,32
2010,39149,39
2010,39151,206
2010,39153,224
2010,39155,93
2010,39157,73
2010,39159,35
2010,39161,29
2010,39163,8
2010,39165,164
2010,39167,71
2010,39169,62
2010,39171,27
2010,39173,75
2010,39175,10
2011,39001,30
2011,39003,67
2011,39005,38
2011,39007,52
2011,39009,27
2011,39011,47
2011,39013,39
2011,39015,34
2011,39017,227
2011,39019,11
2011,39021,27
2011,39023,53
2011,39025,123
2011,39027,28
2011,39029,54
2011,39031,15
2011,39033,26
2011,39035,486
2011,39037,31
2011,39039,26
2011,39041,117
2011,39043,62
2011,39045,90
2011,39047,9
2011,39049,353
2011,39051,36
2011,39053,28
2011,39055,57
2011,39057,69
2011,39059,30
2011,39061,496
2011,39063,64
2011,39065,13
2011,39067,10
2011,39069,19
2011,39071,26
2011,39073,20
2011,39075,23
2011,39077,35
2011,39079,18
2011,39081,23
2011,39083,37
2011,39085,160
2011,39087,40
2011,39089,100
2011,39091,41
2011,39093,168
2011,39095,206
2011,39097,24
2011,39099,124
2011,39101,39
2011,39103,108
2011,39105,14
2011,39107,41
2011,39109,81
2011,39111,8
2011,39113,178
2011,39115,4
2011,39117,20
2011,39119,70
2011,39121,2
2011,39123,25
2011,39125,5
2011,39127,18
2011,39129,40
2011,39131,16
2011,39133,69
2011,39135,26
2011,39137,14
2011,39139,81
2011,39141,59
2011,39143,28
2011,39145,65
2011,39147,42
2011,39149,23
2011,39151,216
2011,39153,272
2011,39155,92
2011,39157,64
2011,39159,31
2011,39161,31
2011,39163,9
2011,39165,179
2011,39167,30
2011,39169,70
2011,39171,16
2011,39173,67
2011,39175,8
2012,39001,27
2012,39003,80
2012,39005,38
2012,39007,49
2012,39009,25
2012,39011,34
2012,39013,44
2012,39015,32
2012,39017,200
2012,39019,13
2012,39021,37
2012,39023,79
2012,39025,136
2012,39027,30
2012,39029,56
2012,39031,17
2012,39033,27
2012,39035,416
2012,39037,31
2012,39039,28
2012,39041,113
2012,39043,56
2012,39045,93
2012,39047,9
2012,39049,424
2012,39051,30
2012,39053,29
2012,39055,53
2012,39057,74
2012,39059,23
2012,39061,476
2012,39063,55
2012,39065,15
2012,39067,7
2012,39069,13
2012,39071,18
2012,39073,21
2012,39075,23
2012,39077,40
2012,39079,29
2012,39081,36
2012,39083,40
2012,39085,152
2012,39087,30
2012,39089,99
2012,39091,30
2012,39093,149
2012,39095,218
2012,39097,25
2012,39099,103
2012,39101,56
2012,39103,100
2012,39105,15
2012,39107,36
2012,39109,66
2012,39111,4
2012,39113,159
2012,39115,7
2012,39117,21
2012,39119,71
2012,39123,20
2012,39125,12
2012,39127,22
2012,39129,32
2012,39131,15
2012,39133,70
2012,39135,15
2012,39137,10
2012,39139,70
2012,39141,49
2012,39143,37
2012,39145,49
2012,39147,31
2012,39149,37
2012,39151,208
2012,39153,273
2012,39155,80
2012,39157,77
2012,39159,31
2012,39161,25
2012,39163,11
2012,39165,176
2012,39167,45
2012,39169,57
2012,39171,23
2012,39173,74
2012,39175,16
2013,39001,17
2013,39003,85
2013,39005,28
2013,39007,42
2013,39009,21
2013,39011,22
2013,39013,32
2013,39015,24
2013,39017,192
2013,39019,15
2013,39021,26
2013,39023,50
2013,39025,153
2013,39027,23
2013,39029,52
2013,39031,6
2013,39033,21
2013,39035,385
2013,39037,29
2013,39039,21
2013,39041,121
2013,39043,55
2013,39045,75
2013,39047,16
2013,39049,365
2013,39051,18
2013,39053,23
2013,39055,56
2013,39057,42
2013,39059,30
2013,39061,402
2013,39063,35
2013,39065,5
2013,39067,6
2013,39069,20
2013,39071,17
2013,39073,12
2013,39075,24
2013,39077,21
2013,39079,19
2013,39081,29
2013,39083,29
2013,39085,141
2013,39087,28
2013,39089,96
2013,39091,30
2013,39093,138
2013,39095,169
2013,39097,20
2013,39099,91
2013,39101,37
2013,39103,96
2013,39105,9
2013,39107,15
2013,39109,61
2013,39111,3
2013,39113,137
2013,39115,8
2013,39117,18
2013,39119,71
2013,39121,2
2013,39123,22
2013,39125,9
2013,39127,25
2013,39129,26
2013,39131,9
2013,39133,71
2013,39135,19
2013,39137,16
2013,39139,66
2013,39141,49
2013,39143,37
2013,39145,63
2013,39147,30
2013,39149,26
2013,39151,193
2013,39153,273
2013,39155,65
2013,39157,79
2013,39159,29
2013,39161,20
2013,39163,7
2013,39165,144
2013,39167,49
2013,39169,55
2013,39171,26
2013,39173,55
2013,39175,4
2014,39001,18
2014,39003,70
2014,39005,25
2014,39007,30
2014,39009,15
2014,39011,38
2014,39013,36
2014,39015,30
2014,39017,221
2014,39019,9
2014,39021,25
2014,39023,59
2014,39025,144
2014,39027,28
2014,39029,54
2014,39031,11
2014,39033,21
2014,39035,365
2014,39037,34
2014,39039,25
2014,39041,120
2014,39043,52
2014,39045,88
2014,39047,14
2014,39049,364
2014,39051,21
2014,39053,15
2014,39055,75
2014,39057,72
2014,39059,22
2014,39061,384
2014,39063,35
2014,39065,7
2014,39067,2
2014,39069,12
2014,39071,29
2014,39073,19
2014,39075,22
2014,39077,27
2014,39079,31
2014,39081,19
2014,39083,34
2014,39085,126
2014,39087,20
2014,39089,74
2014,39091,23
2014,39093,127
2014,39095,192
2014,39097,19
2014,39099,96
2014,39101,39
2014,39103,93
2014,39105,9
2014,39107,19
2014,39109,64
2014,39111,7
2014,39113,147
2014,39115,6
2014,39117,23
2014,39119,64
2014,39121,4
2014,39123,23
2014,39125,8
2014,39127,8
2014,39129,25
2014,39131,10
2014,39133,70
2014,39135,19
2014,39137,16
2014,39139,50
2014,39141,42
2014,39143,31
2014,39145,46
2014,39147,25
2014,39149,36
2014,39151,168
2014,39153,233
2014,39155,77
2014,39157,55
2014,39159,31
2014,39161,11
2014,39163,9
2014,39165,137
2014,39167,35
2014,39169,49
2014,39171,16
2014,39173,73
2014,39175,9
2015,39001,12
2015,39003,86
2015,39005,26
2015,39007,37
2015,39009,18
2015,39011,33
2015,39013,36
2015,39015,26
2015,39017,199
2015,39019,8
2015,39021,19
2015,39023,47
2015,39025,164
2015,39027,30
2015,39029,32
2015,39031,11
2015,39033,20
2015,39035,401
2015,39037,32
2015,39039,22
2015,39041,111
2015,39043,43
2015,39045,81
2015,39047,16
2015,39049,411
2015,39051,20
2015,39053,14
2015,39055,64
2015,39057,62
2015,39059,19
2015,39061,467
2015,39063,46
2015,39065,14
2015,39067,5
2015,39069,9
2015,39071,25
2015,39073,11
2015,39075,18
2015,39077,25
2015,39079,25
2015,39081,28
2015,39083,30
2015,39085,120
2015,39087,27
2015,39089,101
2015,39091,35
2015,39093,132
2015,39095,193
2015,39097,15
2015,39099,105
2015,39101,46
2015,39103,114
2015,39105,7
2015,39107,22
2015,39109,71
2015,39111,5
2015,39113,165
2015,39115,8
2015,39117,30
2015,39119,71
2015,39121,1
2015,39123,21
2015,39125,7
2015,39127,12
2015,39129,30
2015,39131,16
2015,39133,80
2015,39135,24
2015,39137,10
2015,39139,64
2015,39141,47
2015,39143,23
2015,39145,45
2015,39147,32
2015,39149,44
2015,39151,167
2015,39153,223
2015,39155,67
2015,39157,53
2015,39159,28
2015,39161,15
2015,39163,9
2015,39165,170
2015,39167,42
2015,39169,55
2015,39171,30
2015,39173,69
2015,39175,7
2016,39001,13
2016,39003,87
2016,39005,34
2016,39007,38
2016,39009,14
2016,39011,37
2016,39013,32
2016,39015,24
2016,39017,216
2016,39019,9
2016,39021,20
2016,39023,76
2016,39025,165
2016,39027,27
2016,39029,40
2016,39031,15
2016,39033,18
2016,39035,416
2016,39037,32
2016,39039,21
2016,39041,124
2016,39043,41
2016,39045,84
2016,39047,18
2016,39049,380
2016,39051,18
2016,39053,29
2016,39055,57
2016,39057,77
2016,39059,19
2016,39061,498
2016,39063,61
2016,39065,12
2016,39067,5
2016,39069,19
2016,39071,23
2016,39073,18
2016,39075,34
2016,39077,21
2016,39079,22
2016,39081,22
2016,39083,35
2016,39085,104
2016,39087,30
2016,39089,89
2016,39091,35
2016,39093,135
2016,39095,195
2016,39097,17
2016,39099,116
2016,39101,35
2016,39103,120
2016,39105,9
2016,39107,40
2016,39109,87
2016,39111,6
2016,39113,170
2016,39115,8
2016,39117,18
2016,39119,79
2016,39121,5
2016,39123,23
2016,39125,11
2016,39127,21
2016,39129,38
2016,39131,21
2016,39133,88
2016,39135,14
2016,39137,21
2016,39139,67
2016,39141,61
2016,39143,33
2016,39145,41
2016,39147,39
2016,39149,43
2016,39151,190
2016,39153,287
2016,39155,81
2016,39157,76
2016,39159,28
2016,39161,15
2016,39163,9
2016,39165,186
2016,39167,34
2016,39169,63
2016,39171,16
2016,39173,85
2016,39175,17
2017,39001,20
2017,39003,83
2017,39005,31
2017,39007,41
2017,39009,21
2017,39011,34
2017,39013,41
2017,39015,33
2017,39017,247
2017,39019,11
2017,39021,23
2017,39023,73
2017,39025,153
2017,39027,25
2017,39029,50
2017,39031,18
2017,39033,17
2017,39035,386
2017,39037,43
2017,39039,31
2017,39041,124
2017,39043,52
2017,39045,101
2017,39047,15
2017,39049,453
2017,39051,23
2017,39053,18
2017,39055,59
2017,39057,68
2017,39059,19
2017,39061,519
2017,39063,43
2017,39065,15
2017,39067,6
2017,39069,18
2017,39071,25
2017,39073,17
2017,39075,24
2017,39077,24
2017,39079,26
2017,39081,35
2017,39083,27
2017,39085,144
2017,39087,32
2017,39089,88
2017,39091,37
2017,39093,145
2017,39095,180
2017,39097,22
2017,39099,107
2017,39101,39
2017,39103,117
2017,39105,8
2017,39107,24
2017,39109,78
2017,39111,9
2017,39113,196
2017,39115,10
2017,39117,17
2017,39119,71
2017,39121,3
2017,39123,12
2017,39125,5
2017,39127,19
2017,39129,43
2017,39131,18
2017,39133,94
2017,39135,20
2017,39137,13
2017,39139,62
2017,39141,35
2017,39143,31
2017,39145,61
2017,39147,35
2017,39149,48
2017,39151,231
2017,39153,263
2017,39155,96
2017,39157,76
2017,39159,34
2017,39161,12
2017,39163,3
2017,39165,186
2017,39167,45
2017,39169,46
2017,39171,15
2017,39173,81
2017,39175,17
