year,county,COUNT
2005,39035,417
2005,39037,26
2005,39039,27
2005,39041,76
2005,39043,61
2005,39045,79
2005,39047,32
2005,39049,626
2005,39051,35
2005,39053,30
2005,39055,65
2005,39057,122
2005,39059,41
2005,39061,445
2005,39063,51
2005,39065,21
2005,39067,11
2005,39069,15
2005,39071,36
2005,39073,21
2005,39075,21
2005,39077,56
2005,39079,46
2005,39081,56
2005,39083,40
2005,39085,73
2005,39087,47
2005,39089,133
2005,39091,38
2005,39093,122
2005,39095,261
2005,39097,43
2005,39099,164
2005,39101,53
2005,39103,86
2005,39105,29
2005,39107,30
2005,39109,38
2005,39111,12
2005,39113,281
2005,39115,9
2005,39117,31
2005,39119,58
2005,39121,9
2005,39123,26
2005,39125,11
2005,39127,28
2005,39129,32
2005,39131,32
2005,39133,145
2005,39135,31
2005,39137,19
2005,39139,128
2005,39141,63
2005,39143,49
2005,39145,80
2005,39147,42
2005,39149,38
2005,39151,257
2005,39153,282
2005,39155,117
2005,39157,80
2005,39159,42
2005,39161,13
2005,39163,25
2005,39165,101
2005,39167,57
2005,39169,107
2005,39171,38
2005,39173,112
2005,39175,17
2006,39001,44
2006,39003,76
2006,39005,49
2006,39007,77
2006,39009,45
2006,39011,24
2006,39013,41
2006,39015,50
2006,39017,216
2006,39019,18
2006,39021,42
2006,39023,87
2006,39025,175
2006,39027,50
2006,39029,83
2006,39031,22
2006,39033,14
2006,39035,415
2006,39037,26
2006,39039,24
2006,39041,79
2006,39043,49
2006,39045,89
2006,39047,24
2006,39049,535
2006,39051,30
2006,39053,28
2006,39055,54
2006,39057,95
2006,39059,32
2006,39061,414
2006,39063,53
2006,39065,21
2006,39067,18
2006,39069,11
2006,39071,48
2006,39073,25
2006,39075,30
2006,39077,43
2006,39079,45
2006,39081,41
2006,39083,47
2006,39085,66
2006,39087,66
2006,39089,76
2006,39091,26
2006,39093,121
2006,39095,261
2006,39097,32
2006,39099,131
2006,39101,37
2006,39103,76
2006,39105,21
2006,39107,25
2006,39109,39
2006,39111,13
2006,39113,282
2006,39115,10
2006,39117,36
2006,39119,59
2006,39121,13
2006,39123,20
2006,39125,9
2006,39127,26
2006,39129,44
2006,39131,37
2006,39133,117
2006,39135,39
2006,39137,20
2006,39139,96
2006,39141,74
2006,39143,34
2006,39145,74
2006,39147,36
2006,39149,27
2006,39151,220
2006,39153,239
2006,39155,118
2006,39157,60
2006,39159,26
2006,39161,12
2006,39163,12
2006,39165,78
2006,39167,50
2006,39169,86
2006,39171,19
2006,39173,75
2006,39175,11
2007,39001,26
2007,39003,62
2007,39005,50
2007,39007,76
2007,39009,38
2007,39011,25
2007,39013,60
2007,39015,52
2007,39017,219
2007,39019,23
2007,39021,33
2007,39023,86
2007,39025,169
2007,39027,34
2007,39029,69
2007,39031,20
2007,39033,16
2007,39035,376
2007,39037,31
2007,39039,29
2007,39041,66
2007,39043,38
2007,39045,72
2007,39047,19
2007,39049,515
2007,39051,27
2007,39053,26
2007,39055,56
2007,39057,106
2007,39059,41
2007,39061,394
2007,39063,53
2007,39065,19
2007,39067,12
2007,39069,19
2007,39071,40
2007,39073,21
2007,39075,34
2007,39077,48
2007,39079,43
2007,39081,39
2007,39083,42
2007,39085,63
2007,39087,54
2007,39089,82
2007,39091,32
2007,39093,129
2007,39095,234
2007,39097,29
2007,39099,135
2007,39101,55
2007,39103,81
2007,39105,25
2007,39107,22
2007,39109,35
2007,39111,12
2007,39113,239
2007,39115,10
2007,39117,35
2007,39119,53
2007,39121,5
2007,39123,26
2007,39125,20
2007,39127,26
2007,39129,32
2007,39131,32
2007,39133,118
2007,39135,30
2007,39137,16
2007,39139,105
2007,39141,60
2007,39143,51
2007,39145,81
2007,39147,38
2007,39149,35
2007,39151,222
2007,39153,276
2007,39155,106
2007,39157,67
2007,39159,23
2007,39161,13
2007,39163,14
2007,39165,92
2007,39167,40
2007,39169,85
2007,39171,22
2007,39173,74
2007,39175,15
2008,39001,34
2008,39003,49
2008,39005,47
2008,39007,81
2008,39009,49
2008,39011,24
2008,39013,57
2008,39015,38
2008,39017,169
2008,39019,14
2008,39021,21
2008,39023,69
2008,39025,153
2008,39027,28
2008,39029,79
2008,39031,6
2008,39033,13
2008,39035,334
2008,39037,29
2008,39039,27
2008,39041,96
2008,39043,47
2008,39045,79
2008,39047,10
2008,39049,540
2008,39051,27
2008,39053,31
2008,39055,61
2008,39057,85
2008,39059,33
2008,39061,423
2008,39063,36
2008,39065,8
2008,39067,10
2008,39069,22
2008,39071,32
2008,39073,28
2008,39075,24
2008,39077,43
2008,39079,27
2008,39081,30
2008,39083,51
2008,39085,71
2008,39087,54
2008,39089,85
2008,39091,27
2008,39093,112
2008,39095,201
2008,39097,40
2008,39099,137
2008,39101,30
2008,39103,71
2008,39105,25
2008,39107,27
2008,39109,39
2008,39111,5
2008,39113,210
2008,39115,10
2008,39117,38
2008,39119,57
2008,39121,4
2008,39123,16
2008,39125,8
2008,39127,30
2008,39129,36
2008,39131,25
2008,39133,128
2008,39135,31
2008,39137,15
2008,39139,98
2008,39141,66
2008,39143,34
2008,39145,62
2008,39147,29
2008,39149,29
2008,39151,205
2008,39153,194
2008,39155,111
2008,39157,62
2008,39159,25
2008,39161,19
2008,39163,20
2008,39165,97
2008,39167,41
2008,39169,83
2008,39171,27
2008,39173,75
2008,39175,11
2009,39001,27
2009,39003,72
2009,39005,47
2009,39007,60
2009,39009,53
2009,39011,21
2009,39013,47
2009,39015,41
2009,39017,175
2009,39019,20
2009,39021,18
2009,39023,81
2009,39025,163
2009,39027,42
2009,39029,77
2009,39031,10
2009,39033,23
2009,39035,330
2009,39037,20
2009,39039,18
2009,39041,89
2009,39043,44
2009,39045,67
2009,39047,19
2009,39049,518
2009,39051,24
2009,39053,42
2009,39055,44
2009,39057,102
2009,39059,35
2009,39061,352
2009,39063,32
2009,39065,9
2009,39067,16
2009,39069,18
2009,39071,32
2009,39073,34
2009,39075,16
2009,39077,42
2009,39079,39
2009,39081,36
2009,39083,32
2009,39085,72
2009,39087,40
2009,39089,82
2009,39091,29
2009,39093,101
2009,39095,215
2009,39097,26
2009,39099,144
2009,39101,36
2009,39103,73
2009,39105,22
2009,39107,22
2009,39109,35
2009,39111,6
2009,39113,194
2009,39115,9
2009,39117,29
2009,39119,61
2009,39121,8
2009,39123,24
2009,39125,9
2009,39127,22
2009,39129,46
2009,39131,27
2009,39133,112
2009,39135,37
2009,39137,12
2009,39139,92
2009,39141,81
2009,39143,42
2009,39145,71
2009,39147,26
2009,39149,28
2009,39151,184
2009,39153,181
2009,39155,88
2009,39157,49
2009,39159,24
2009,39161,14
2009,39163,13
2009,39165,100
2009,39167,49
2009,39169,71
2009,39171,26
2009,39173,73
2009,39175,11
2010,39001,37
2010,39003,60
2010,39005,33
2010,39007,67
2010,39009,31
2010,39011,29
2010,39013,36
2010,39015,43
2010,39017,146
2010,39019,11
2010,39021,16
2010,39023,74
2010,39025,163
2010,39027,40
2010,39029,77
2010,39031,7
2010,39033,18
2010,39035,324
2010,39037,22
2010,39039,25
2010,39041,79
2010,39043,48
2010,39045,94
2010,39047,17
2010,39049,548
2010,39051,33
2010,39053,34
2010,39055,45
2010,39057,90
2010,39059,34
2010,39061,389
2010,39063,36
2010,39065,13
2010,39067,15
2010,39069,12
2010,39071,23
2010,39073,23
2010,39075,16
2010,39077,41
2010,39079,35
2010,39081,41
2010,39083,42
2010,39085,70
2010,39087,46
2010,39089,79
2010,39091,31
2010,39093,127
2010,39095,241
2010,39097,32
2010,39099,124
2010,39101,41
2010,39103,63
2010,39105,25
2010,39107,19
2010,39109,36
2010,39111,7
2010,39113,211
2010,39115,9
2010,39117,29
2010,39119,57
2010,39121,6
2010,39123,24
2010,39125,11
2010,39127,21
2010,39129,33
2010,39131,22
2010,39133,99
2010,39135,34
2010,39137,16
2010,39139,95
2010,39141,71
2010,39143,45
2010,39145,68
2010,39147,52
2010,39149,31
2010,39151,188
2010,39153,225
2010,39155,97
2010,39157,64
2010,39159,24
2010,39161,15
2010,39163,14
2010,39165,102
2010,39167,56
2010,39169,69
2010,39171,23
2010,39173,55
2010,39175,16
2011,39001,36
2011,39003,54
2011,39005,40
2011,39007,81
2011,39009,42
2011,39011,21
2011,39013,49
2011,39015,44
2011,39017,185
2011,39019,21
2011,39021,18
2011,39023,65
2011,39025,125
2011,39027,26
2011,39029,75
2011,39031,13
2011,39033,19
2011,39035,355
2011,39037,20
2011,39039,36
2011,39041,70
2011,39043,38
2011,39045,65
2011,39047,11
2011,39049,481
2011,39051,23
2011,39053,30
2011,39055,63
2011,39057,98
2011,39059,36
2011,39061,351
2011,39063,43
2011,39065,10
2011,39067,12
2011,39069,15
2011,39071,29
2011,39073,25
2011,39075,24
2011,39077,24
2011,39079,36
2011,39081,41
2011,39083,36
2011,39085,73
2011,39087,38
2011,39089,90
2011,39091,24
2011,39093,116
2011,39095,227
2011,39097,28
2011,39099,131
2011,39101,34
2011,39103,86
2011,39105,25
2011,39107,25
2011,39109,28
2011,39111,5
2011,39113,217
2011,39115,6
2011,39117,30
2011,39119,64
2011,39121,4
2011,39123,19
2011,39125,10
2011,39127,31
2011,39129,43
2011,39131,30
2011,39133,97
2011,39135,29
2011,39137,9
2011,39139,85
2011,39141,50
2011,39143,44
2011,39145,49
2011,39147,24
2011,39149,27
2011,39151,182
2011,39153,201
2011,39155,99
2011,39157,50
2011,39159,19
2011,39161,17
2011,39163,27
2011,39165,90
2011,39167,64
2011,39169,79
2011,39171,32
2011,39173,71
2011,39175,10
2012,39001,43
2012,39003,73
2012,39005,36
2012,39007,68
2012,39009,37
2012,39011,27
2012,39013,54
2012,39015,48
2012,39017,163
2012,39019,18
2012,39021,28
2012,39023,92
2012,39025,139
2012,39027,29
2012,39029,78
2012,39031,10
2012,39033,26
2012,39035,309
2012,39037,24
2012,39039,22
2012,39041,64
2012,39043,46
2012,39045,85
2012,39047,14
2012,39049,487
2012,39051,31
2012,39053,19
2012,39055,54
2012,39057,114
2012,39059,31
2012,39061,382
2012,39063,40
2012,39065,18
2012,39067,15
2012,39069,20
2012,39071,27
2012,39073,27
2012,39075,20
2012,39077,33
2012,39079,20
2012,39081,41
2012,39083,46
2012,39085,63
2012,39087,46
2012,39089,79
2012,39091,43
2012,39093,100
2012,39095,235
2012,39097,26
2012,39099,132
2012,39101,52
2012,39103,77
2012,39105,15
2012,39107,27
2012,39109,30
2012,39111,10
2012,39113,192
2012,39115,10
2012,39117,24
2012,39119,49
2012,39121,1
2012,39123,16
2012,39125,5
2012,39127,28
2012,39129,35
2012,39131,28
2012,39133,138
2012,39135,23
2012,39137,8
2012,39139,90
2012,39141,64
2012,39143,36
2012,39145,49
2012,39147,39
2012,39149,32
2012,39151,166
2012,39153,244
2012,39155,93
2012,39157,47
2012,39159,31
2012,39161,9
2012,39163,10
2012,39165,101
2012,39167,44
2012,39169,78
2012,39171,25
2012,39173,72
2012,39175,11
2013,39001,18
2013,39003,49
2013,39005,24
2013,39007,71
2013,39009,37
2013,39011,24
2013,39013,38
2013,39015,32
2013,39017,142
2013,39019,9
2013,39021,18
2013,39023,59
2013,39025,124
2013,39027,36
2013,39029,67
2013,39031,7
2013,39033,13
2013,39035,342
2013,39037,25
2013,39039,15
2013,39041,75
2013,39043,36
2013,39045,66
2013,39047,16
2013,39049,422
2013,39051,37
2013,39053,31
2013,39055,39
2013,39057,86
2013,39059,28
2013,39061,330
2013,39063,33
2013,39065,5
2013,39067,19
2013,39069,16
2013,39071,19
2013,39073,23
2013,39075,29
2013,39077,20
2013,39079,18
2013,39081,20
2013,39083,37
2013,39085,60
2013,39087,26
2013,39089,66
2013,39091,22
2013,39093,111
2013,39095,223
2013,39097,31
2013,39099,116
2013,39101,44
2013,39103,71
2013,39105,15
2013,39107,18
2013,39109,32
2013,39111,12
2013,39113,172
2013,39115,13
2013,39117,29
2013,39119,45
2013,39121,6
2013,39123,17
2013,39125,11
2013,39127,28
2013,39129,26
2013,39131,21
2013,39133,109
2013,39135,28
2013,39137,10
2013,39139,73
2013,39141,45
2013,39143,36
2013,39145,54
2013,39147,25
2013,39149,22
2013,39151,175
2013,39153,203
2013,39155,71
2013,39157,58
2013,39159,29
2013,39161,20
2013,39163,13
2013,39165,81
2013,39167,47
2013,39169,78
2013,39171,28
2013,39173,71
2013,39175,2
2014,39001,21
2014,39003,43
2014,39005,50
2014,39007,64
2014,39009,29
2014,39011,19
2014,39013,42
2014,39015,27
2014,39017,144
2014,39019,8
2014,39021,20
2014,39023,61
2014,39025,132
2014,39027,34
2014,39029,42
2014,39031,5
2014,39033,10
2014,39035,276
2014,39037,21
2014,39039,22
2014,39041,62
2014,39043,41
2014,39045,48
2014,39047,25
2014,39049,462
2014,39051,24
2014,39053,14
2014,39055,61
2014,39057,71
2014,39059,37
2014,39061,316
2014,39063,26
2014,39065,20
2014,39067,15
2014,39069,14
2014,39071,28
2014,39073,20
2014,39075,21
2014,39077,30
2014,39079,24
2014,39081,22
2014,39083,31
2014,39085,51
2014,39087,30
2014,39089,56
2014,39091,30
2014,39093,118
2014,39095,191
2014,39097,34
2014,39099,110
2014,39101,37
2014,39103,87
2014,39105,12
2014,39107,18
2014,39109,34
2014,39111,8
2014,39113,192
2014,39115,10
2014,39117,24
2014,39119,66
2014,39121,7
2014,39123,27
2014,39125,7
2014,39127,29
2014,39129,28
2014,39131,21
2014,39133,112
2014,39135,21
2014,39137,10
2014,39139,72
2014,39141,66
2014,39143,40
2014,39145,42
2014,39147,28
2014,39149,29
2014,39151,165
2014,39153,206
2014,39155,98
2014,39157,59
2014,39159,19
2014,39161,15
2014,39163,18
2014,39165,80
2014,39167,37
2014,39169,77
2014,39171,32
2014,39173,64
2014,39175,13
2015,39001,28
2015,39003,71
2015,39005,26
2015,39007,46
2015,39009,29
2015,39011,23
2015,39013,37
2015,39015,35
2015,39017,162
2015,39019,6
2015,39021,15
2015,39023,65
2015,39025,122
2015,39027,35
2015,39029,47
2015,39031,9
2015,39033,16
2015,39035,343
2015,39037,20
2015,39039,19
2015,39041,69
2015,39043,25
2015,39045,54
2015,39047,11
2015,39049,531
2015,39051,22
2015,39053,22
2015,39055,46
2015,39057,96
2015,39059,33
2015,39061,372
2015,39063,27
2015,39065,13
2015,39067,15
2015,39069,7
2015,39071,26
2015,39073,20
2015,39075,20
2015,39077,21
2015,39079,21
2015,39081,29
2015,39083,35
2015,39085,62
2015,39087,24
2015,39089,75
2015,39091,20
2015,39093,113
2015,39095,181
2015,39097,28
2015,39099,127
2015,39101,24
2015,39103,77
2015,39105,19
2015,39107,19
2015,39109,39
2015,39111,4
2015,39113,221
2015,39115,9
2015,39117,25
2015,39119,51
2015,39121,2
2015,39123,15
2015,39125,12
2015,39127,26
2015,39129,43
2015,39131,26
2015,39133,132
2015,39135,26
2015,39137,5
2015,39139,70
2015,39141,64
2015,39143,49
2015,39145,52
2015,39147,30
2015,39149,27
2015,39151,159
2015,39153,193
2015,39155,79
2015,39157,59
2015,39159,28
2015,39161,25
2015,39163,16
2015,39165,88
2015,39167,43
2015,39169,92
2015,39171,27
2015,39173,90
2015,39175,5
2016,39001,21
2016,39003,70
2016,39005,33
2016,39007,53
2016,39009,31
2016,39011,29
2016,39013,26
2016,39015,35
2016,39017,163
2016,39019,4
2016,39021,11
2016,39023,63
2016,39025,119
2016,39027,35
2016,39029,39
2016,39031,10
2016,39033,17
2016,39035,354
2016,39037,22
2016,39039,24
2016,39041,76
2016,39043,31
2016,39045,63
2016,39047,14
2016,39049,563
2016,39051,26
2016,39053,35
2016,39055,42
2016,39057,83
2016,39059,32
2016,39061,359
2016,39063,30
2016,39065,19
2016,39067,16
2016,39069,13
2016,39071,24
2016,39073,19
2016,39075,23
2016,39077,35
2016,39079,23
2016,39081,21
2016,39083,34
2016,39085,74
2016,39087,19
2016,39089,71
2016,39091,30
2016,39093,110
2016,39095,201
2016,39097,34
2016,39099,100
2016,39101,41
2016,39103,69
2016,39105,16
2016,39107,18
2016,39109,31
2016,39111,6
2016,39113,206
2016,39115,6
2016,39117,22
2016,39119,52
2016,39121,7
2016,39123,22
2016,39125,10
2016,39127,24
2016,39129,35
2016,39131,16
2016,39133,120
2016,39135,20
2016,39137,13
2016,39139,87
2016,39141,85
2016,39143,37
2016,39145,54
2016,39147,40
2016,39149,35
2016,39151,119
2016,39153,188
2016,39155,81
2016,39157,71
2016,39159,21
2016,39161,15
2016,39163,7
2016,39165,81
2016,39167,42
2016,39169,66
2016,39171,31
2016,39173,89
2016,39175,14
2017,39001,22
2017,39003,56
2017,39005,44
2017,39007,50
2017,39009,25
2017,39011,19
2017,39013,27
2017,39015,14
2017,39017,137
2017,39019,11
2017,39021,7
2017,39023,45
2017,39025,95
2017,39027,21
2017,39029,47
2017,39031,7
2017,39033,20
2017,39035,316
2017,39037,16
2017,39039,21
2017,39041,56
2017,39043,24
2017,39045,61
2017,39047,15
2017,39049,521
2017,39051,25
2017,39053,31
2017,39055,36
2017,39057,76
2017,39059,25
2017,39061,331
2017,39063,27
2017,39065,13
2017,39067,17
2017,39069,13
2017,39071,29
2017,39073,25
2017,39075,12
2017,39077,35
2017,39079,21
2017,39081,30
2017,39083,29
2017,39085,64
2017,39087,24
2017,39089,64
2017,39091,26
2017,39093,115
2017,39095,167
2017,39097,25
2017,39099,86
2017,39101,34
2017,39103,46
2017,39105,17
2017,39107,12
2017,39109,37
2017,39111,6
2017,39113,222
2017,39115,7
2017,39117,25
2017,39119,57
2017,39121,5
2017,39123,13
2017,39125,11
2017,39127,25
2017,39129,36
2017,39131,19
2017,39133,110
2017,39135,18
2017,39137,8
2017,39139,66
2017,39141,51
2017,39143,15
2017,39145,43
2017,39147,35
2017,39149,16
2017,39151,136
2017,39153,170
2017,39155,78
2017,39157,66
2017,39159,17
2017,39161,11
2017,39163,11
2017,39165,85
2017,39167,40
2017,39169,51
2017,39171,19
2017,39173,69
2017,39175,7
