year,county,COUNT
2008,39159,85
2008,39161,81
2008,39163,29
2008,39165,411
2008,39167,112
2008,39169,181
2008,39171,66
2008,39173,255
2008,39175,42
2009,39001,48
2009,39003,213
2009,39005,82
2009,39007,133
2009,39009,81
2009,39011,82
2009,39013,114
2009,39015,66
2009,39017,577
2009,39019,34
2009,39021,53
2009,39023,175
2009,39025,378
2009,39027,72
2009,39029,159
2009,39031,28
2009,39033,69
2009,39035,1318
2009,39037,82
2009,39039,73
2009,39041,261
2009,39043,126
2009,39045,254
2009,39047,51
2009,39049,1248
2009,39051,54
2009,39053,51
2009,39055,152
2009,39057,213
2009,39059,79
2009,39061,1324
2009,39063,137
2009,39065,28
2009,39067,20
2009,39069,31
2009,39071,68
2009,39073,52
2009,39075,54
2009,39077,92
2009,39079,63
2009,39081,117
2009,39083,101
2009,39085,385
2009,39087,90
2009,39089,224
2009,39091,103
2009,39093,404
2009,39095,598
2009,39097,60
2009,39099,295
2009,39101,106
2009,39103,258
2009,39105,34
2009,39107,72
2009,39109,187
2009,39111,23
2009,39113,528
2009,39115,28
2009,39117,45
2009,39119,184
2009,39121,15
2009,39123,50
2009,39125,28
2009,39127,52
2009,39129,78
2009,39131,37
2009,39133,208
2009,39135,63
2009,39137,46
2009,39139,197
2009,39141,160
2009,39143,109
2009,39145,152
2009,39147,92
2009,39149,97
2009,39151,589
2009,39153,725
2009,39155,225
2009,39157,183
2009,39159,69
2009,39161,60
2009,39163,17
2009,39165,442
2009,39167,118
2009,39169,168
2009,39171,52
2009,39173,187
2009,39175,26
2010,39001,36
2010,39003,179
2010,39005,73
2010,39007,132
2010,39009,68
2010,39011,87
2010,39013,99
2010,39015,56
2010,39017,470
2010,39019,32
2010,39021,49
2010,39023,180
2010,39025,333
2010,39027,61
2010,39029,148
2010,39031,32
2010,39033,42
2010,39035,1159
2010,39037,96
2010,39039,59
2010,39041,237
2010,39043,133
2010,39045,226
2010,39047,39
2010,39049,1143
2010,39051,65
2010,39053,47
2010,39055,144
2010,39057,200
2010,39059,67
2010,39061,1158
2010,39063,117
2010,39065,38
2010,39067,14
2010,39069,30
2010,39071,69
2010,39073,41
2010,39075,60
2010,39077,92
2010,39079,53
2010,39081,73
2010,39083,118
2010,39085,363
2010,39087,76
2010,39089,196
2010,39091,78
2010,39093,404
2010,39095,594
2010,39097,66
2010,39099,304
2010,39101,96
2010,39103,248
2010,39105,24
2010,39107,84
2010,39109,173
2010,39111,17
2010,39113,492
2010,39115,11
2010,39117,41
2010,39119,187
2010,39121,16
2010,39123,68
2010,39125,19
2010,39127,47
2010,39129,77
2010,39131,42
2010,39133,196
2010,39135,59
2010,39137,38
2010,39139,228
2010,39141,133
2010,39143,102
2010,39145,109
2010,39147,73
2010,39149,90
2010,39151,536
2010,39153,627
2010,39155,225
2010,39157,168
2010,39159,82
2010,39161,59
2010,39163,23
2010,39165,374
2010,39167,129
2010,39169,143
2010,39171,58
2010,39173,180
2010,39175,25
2011,39001,44
2011,39003,167
2011,39005,75
2011,39007,112
2011,39009,54
2011,39011,88
2011,39013,94
2011,39015,81
2011,39017,513
2011,39019,23
2011,39021,60
2011,39023,150
2011,39025,313
2011,39027,61
2011,39029,104
2011,39031,39
2011,39033,58
2011,39035,1284
2011,39037,72
2011,39039,54
2011,39041,299
2011,39043,140
2011,39045,209
2011,39047,20
2011,39049,954
2011,39051,81
2011,39053,64
2011,39055,136
2011,39057,228
2011,39059,57
2011,39061,1182
2011,39063,143
2011,39065,27
2011,39067,16
2011,39069,41
2011,39071,54
2011,39073,45
2011,39075,45
2011,39077,78
2011,39079,40
2011,39081,71
2011,39083,89
2011,39085,389
2011,39087,84
2011,39089,245
2011,39091,87
2011,39093,429
2011,39095,561
2011,39097,66
2011,39099,286
2011,39101,77
2011,39103,271
2011,39105,34
2011,39107,74
2011,39109,174
2011,39111,13
2011,39113,452
2011,39115,12
2011,39117,49
2011,39119,175
2011,39121,3
2011,39123,59
2011,39125,15
2011,39127,51
2011,39129,89
2011,39131,41
2011,39133,193
2011,39135,54
2011,39137,31
2011,39139,208
2011,39141,132
2011,39143,83
2011,39145,131
2011,39147,88
2011,39149,68
2011,39151,524
2011,39153,674
2011,39155,225
2011,39157,155
2011,39159,85
2011,39161,52
2011,39163,22
2011,39165,401
2011,39167,86
2011,39169,170
2011,39171,47
2011,39173,156
2011,39175,23
2012,39001,51
2012,39003,166
2012,39005,76
2012,39007,122
2012,39009,56
2012,39011,67
2012,39013,90
2012,39015,66
2012,39017,491
2012,39019,26
2012,39021,66
2012,39023,162
2012,39025,312
2012,39027,59
2012,39029,124
2012,39031,34
2012,39033,48
2012,39035,1079
2012,39037,67
2012,39039,55
2012,39041,268
2012,39043,116
2012,39045,212
2012,39047,20
2012,39049,1069
2012,39051,61
2012,39053,51
2012,39055,135
2012,39057,199
2012,39059,58
2012,39061,1152
2012,39063,111
2012,39065,33
2012,39067,15
2012,39069,44
2012,39071,53
2012,39073,39
2012,39075,50
2012,39077,71
2012,39079,54
2012,39081,96
2012,39083,104
2012,39085,340
2012,39087,69
2012,39089,246
2012,39091,67
2012,39093,374
2012,39095,570
2012,39097,54
2012,39099,244
2012,39101,111
2012,39103,261
2012,39105,27
2012,39107,56
2012,39109,142
2012,39111,13
2012,39113,363
2012,39115,15
2012,39117,48
2012,39119,157
2012,39123,47
2012,39125,19
2012,39127,45
2012,39129,79
2012,39131,30
2012,39133,170
2012,39135,35
2012,39137,25
2012,39139,186
2012,39141,111
2012,39143,85
2012,39145,113
2012,39147,67
2012,39149,80
2012,39151,498
2012,39153,663
2012,39155,193
2012,39157,159
2012,39159,75
2012,39161,55
2012,39163,24
2012,39165,393
2012,39167,108
2012,39169,137
2012,39171,47
2012,39173,161
2012,39175,26
2013,39001,30
2013,39003,167
2013,39005,54
2013,39007,95
2013,39009,52
2013,39011,42
2013,39013,66
2013,39015,65
2013,39017,469
2013,39019,25
2013,39021,52
2013,39023,126
2013,39025,329
2013,39027,54
2013,39029,112
2013,39031,23
2013,39033,46
2013,39035,981
2013,39037,67
2013,39039,56
2013,39041,264
2013,39043,114
2013,39045,193
2013,39047,38
2013,39049,879
2013,39051,49
2013,39053,46
2013,39055,128
2013,39057,150
2013,39059,60
2013,39061,934
2013,39063,92
2013,39065,13
2013,39067,13
2013,39069,47
2013,39071,33
2013,39073,29
2013,39075,43
2013,39077,54
2013,39079,37
2013,39081,68
2013,39083,81
2013,39085,306
2013,39087,74
2013,39089,225
2013,39091,55
2013,39093,330
2013,39095,437
2013,39097,54
2013,39099,229
2013,39101,83
2013,39103,240
2013,39105,18
2013,39107,43
2013,39109,142
2013,39111,13
2013,39113,379
2013,39115,23
2013,39117,48
2013,39119,155
2013,39121,3
2013,39123,54
2013,39125,19
2013,39127,44
2013,39129,70
2013,39131,21
2013,39133,197
2013,39135,36
2013,39137,24
2013,39139,174
2013,39141,104
2013,39143,86
2013,39145,132
2013,39147,65
2013,39149,61
2013,39151,458
2013,39153,651
2013,39155,156
2013,39157,160
2013,39159,60
2013,39161,36
2013,39163,21
2013,39165,363
2013,39167,84
2013,39169,135
2013,39171,47
2013,39173,153
2013,39175,10
2014,39001,37
2014,39003,163
2014,39005,56
2014,39007,106
2014,39009,44
2014,39011,71
2014,39013,75
2014,39015,75
2014,39017,485
2014,39019,21
2014,39021,49
2014,39023,137
2014,39025,323
2014,39027,58
2014,39029,111
2014,39031,27
2014,39033,50
2014,39035,908
2014,39037,57
2014,39039,55
2014,39041,270
2014,39043,118
2014,39045,180
2014,39047,36
2014,39049,928
2014,39051,50
2014,39053,41
2014,39055,161
2014,39057,177
2014,39059,38
2014,39061,929
2014,39063,100
2014,39065,25
2014,39067,9
2014,39069,35
2014,39071,56
2014,39073,36
2014,39075,37
2014,39077,66
2014,39079,56
2014,39081,54
2014,39083,80
2014,39085,297
2014,39087,49
2014,39089,208
2014,39091,63
2014,39093,314
2014,39095,412
2014,39097,43
2014,39099,227
2014,39101,86
2014,39103,225
2014,39105,17
2014,39107,44
2014,39109,145
2014,39111,17
2014,39113,376
2014,39115,9
2014,39117,41
2014,39119,165
2014,39121,8
2014,39123,52
2014,39125,22
2014,39127,23
2014,39129,63
2014,39131,23
2014,39133,171
2014,39135,47
2014,39137,34
2014,39139,146
2014,39141,96
2014,39143,62
2014,39145,101
2014,39147,62
2014,39149,67
2014,39151,460
2014,39153,620
2014,39155,188
2014,39157,139
2014,39159,60
2014,39161,35
2014,39163,20
2014,39165,319
2014,39167,94
2014,39169,146
2014,39171,49
2014,39173,157
2014,39175,26
2015,39001,33
2015,39003,179
2015,39005,55
2015,39007,93
2015,39009,41
2015,39011,69
2015,39013,80
2015,39015,64
2015,39017,464
2015,39019,20
2015,39021,37
2015,39023,126
2015,39025,378
2015,39027,60
2015,39029,87
2015,39031,27
2015,39033,39
2015,39035,989
2015,39037,69
2015,39039,59
2015,39041,259
2015,39043,103
2015,39045,187
2015,39047,34
2015,39049,1035
2015,39051,47
2015,39053,44
2015,39055,152
2015,39057,159
2015,39059,40
2015,39061,1110
2015,39063,97
2015,39065,23
2015,39067,17
2015,39069,22
2015,39071,46
2015,39073,27
2015,39075,49
2015,39077,50
2015,39079,48
2015,39081,57
2015,39083,69
2015,39085,302
2015,39087,59
2015,39089,218
2015,39091,69
2015,39093,320
2015,39095,474
2015,39097,42
2015,39099,258
2015,39101,102
2015,39103,243
2015,39105,17
2015,39107,52
2015,39109,150
2015,39111,10
2015,39113,455
2015,39115,16
2015,39117,63
2015,39119,162
2015,39121,2
2015,39123,47
2015,39125,12
2015,39127,28
2015,39129,73
2015,39131,30
2015,39133,179
2015,39135,53
2015,39137,24
2015,39139,144
2015,39141,127
2015,39143,66
2015,39145,111
2015,39147,68
2015,39149,94
2015,39151,451
2015,39153,585
2015,39155,181
2015,39157,157
2015,39159,70
2015,39161,31
2015,39163,22
2015,39165,389
2015,39167,87
2015,39169,139
2015,39171,60
2015,39173,145
2015,39175,21
2016,39001,38
2016,39003,209
2016,39005,70
2016,39007,85
2016,39009,31
2016,39011,81
2016,39013,79
2016,39015,56
2016,39017,546
2016,39019,19
2016,39021,47
2016,39023,160
2016,39025,395
2016,39027,66
2016,39029,94
2016,39031,37
2016,39033,39
2016,39035,1002
2016,39037,79
2016,39039,52
2016,39041,288
2016,39043,107
2016,39045,203
2016,39047,39
2016,39049,969
2016,39051,51
2016,39053,57
2016,39055,130
2016,39057,200
2016,39059,51
2016,39061,1236
2016,39063,126
2016,39065,31
2016,39067,12
2016,39069,45
2016,39071,48
2016,39073,43
2016,39075,60
2016,39077,52
2016,39079,42
2016,39081,51
2016,39083,82
2016,39085,296
2016,39087,70
2016,39089,223
2016,39091,73
2016,39093,380
2016,39095,514
2016,39097,50
2016,39099,275
2016,39101,83
2016,39103,268
2016,39105,24
2016,39107,63
2016,39109,179
2016,39111,8
2016,39113,462
2016,39115,19
2016,39117,47
2016,39119,166
2016,39121,10
2016,39123,59
2016,39125,24
2016,39127,39
2016,39129,77
2016,39131,40
2016,39133,205
2016,39135,45
2016,39137,36
2016,39139,162
2016,39141,109
2016,39143,68
2016,39145,100
2016,39147,82
2016,39149,98
2016,39151,481
2016,39153,638
2016,39155,210
2016,39157,162
2016,39159,89
2016,39161,40
2016,39163,20
2016,39165,414
2016,39167,72
2016,39169,138
2016,39171,48
2016,39173,190
2016,39175,21
2017,39001,39
2017,39003,167
2017,39005,65
2017,39007,100
2017,39009,44
2017,39011,70
2017,39013,77
2017,39015,68
2017,39017,560
2017,39019,20
2017,39021,54
2017,39023,168
2017,39025,329
2017,39027,55
2017,39029,103
2017,39031,30
2017,39033,41
2017,39035,989
2017,39037,84
2017,39039,52
2017,39041,289
2017,39043,116
2017,39045,236
2017,39047,47
2017,39049,1116
2017,39051,54
2017,39053,35
2017,39055,113
2017,39057,167
2017,39059,43
2017,39061,1226
2017,39063,103
2017,39065,33
2017,39067,12
2017,39069,33
2017,39071,59
2017,39073,31
2017,39075,48
2017,39077,62
2017,39079,48
2017,39081,65
2017,39083,71
2017,39085,322
2017,39087,63
2017,39089,198
2017,39091,82
2017,39093,383
2017,39095,460
2017,39097,59
2017,39099,246
2017,39101,90
2017,39103,256
2017,39105,20
2017,39107,46
2017,39109,159
2017,39111,17
2017,39113,483
2017,39115,20
2017,39117,35
2017,39119,151
2017,39121,6
2017,39123,31
2017,39125,18
2017,39127,46
2017,39129,79
2017,39131,33
2017,39133,225
2017,39135,48
2017,39137,22
2017,39139,174
2017,39141,92
2017,39143,63
2017,39145,120
2017,39147,79
2017,39149,91
2017,39151,550
2017,39153,690
2017,39155,191
2017,39157,165
2017,39159,72
2017,39161,28
2017,39163,11
2017,39165,430
2017,39167,82
2017,39169,107
2017,39171,38
2017,39173,172
2017,39175,34
